fecha,sku_id,nombre_producto,categoria,plataforma,unidades_vendidas,precio_venta,pvp_base,coste_unitario,margen_bruto,descuento_pct,promocion_activa,stock_disponible,precio_decathlon,precio_ortoweb,precio_medicalexpo,precio_comp_min,precio_comp_avg,precio_comp_max,dia_semana,mes,semana_anio,es_festivo,es_blackfriday,es_navidad,ingreso_estimado,margen_estimado_eur,var_precio_comp_min_7d,alerta_bajada_competidor,ventas_lag_1,ventas_lag_7,ventas_lag_30,ventas_media_7d,ventas_media_30d,ratio_precio_mercado,diferencia_precio_min,diferencia_precio_avg
2024-02-25,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,63.6,59.9,24.0,39.6,0.0,0,97,56.47,57.26,60.06,56.47,57.93,60.06,6,2,8,0,0,0,636.0,396.0,-0.0792,1,9.0,11.0,13.0,6.14,6.03,1.0979,7.13,5.67
2024-02-26,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,63.6,59.9,24.0,39.6,0.0,0,90,52.84,55.97,52.67,52.67,53.83,55.97,0,2,9,0,0,0,699.6,435.6,-0.0152,0,10.0,20.0,12.0,6.43,5.87,1.1815,10.93,9.77
2024-02-27,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,11,57.4,59.9,24.0,33.4,0.042,0,79,59.49,53.79,61.58,53.79,58.29,61.58,1,2,9,0,0,0,1148.0,668.0,-0.1172,1,11.0,10.0,12.0,6.43,5.93,0.9847,3.61,-0.89
2024-02-28,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,6,57.4,59.9,24.0,33.4,0.042,0,73,52.72,58.45,57.05,52.72,56.07,58.45,2,2,9,0,0,0,918.4,534.4,-0.1806,1,20.0,10.0,11.0,6.86,6.2,1.0237,4.68,1.33
2024-02-29,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,57.4,59.9,24.0,33.4,0.042,0,276,52.21,60.96,52.59,52.21,55.25,60.96,3,2,9,0,0,0,688.8,400.8,-0.1907,1,16.0,12.0,13.0,5.86,6.23,1.0389,5.19,2.15
2024-03-01,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,5,57.4,59.9,24.0,33.4,0.042,0,271,51.93,58.92,57.48,51.93,56.11,58.92,4,3,9,0,0,0,401.8,233.8,-0.1556,1,12.0,15.0,19.0,6.71,6.17,1.023,5.47,1.29
2024-03-02,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,1,57.4,59.9,24.0,33.4,0.042,0,270,53.9,57.5,60.08,53.9,57.16,60.08,5,3,9,0,0,0,344.4,200.4,-0.1278,1,7.0,9.0,17.0,6.57,6.1,1.0042,3.5,0.24
2024-03-03,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,4,57.4,59.9,24.0,33.4,0.042,0,266,53.48,61.47,51.14,51.14,55.36,61.47,6,3,9,0,0,0,688.8,400.8,-0.2233,1,6.0,10.0,16.0,5.71,6.0,1.0368,6.26,2.04
2024-03-04,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,8,57.4,59.9,24.0,33.4,0.042,0,258,50.97,58.22,58.94,50.97,56.04,58.94,0,3,10,0,0,0,746.2,434.2,-0.1971,1,12.0,11.0,14.0,5.86,5.83,1.0243,6.43,1.36
2024-03-05,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,6,57.4,59.9,24.0,33.4,0.042,0,252,56.57,62.64,60.4,56.57,59.87,62.64,1,3,10,0,0,0,516.6,300.6,-0.0081,0,13.0,20.0,10.0,6.0,5.9,0.9587,0.83,-2.47
2024-03-06,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,5,57.4,59.9,24.0,33.4,0.042,0,247,55.63,60.48,59.43,55.63,58.51,60.48,2,3,10,0,0,0,287.0,167.0,-0.1107,1,9.0,16.0,15.0,5.29,5.87,0.981,1.77,-1.11
2024-03-07,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,5,57.4,59.9,24.0,33.4,0.042,0,242,49.02,52.86,55.11,49.02,52.33,55.11,3,3,10,0,0,0,401.8,233.8,-0.1252,1,5.0,12.0,18.0,5.14,5.73,1.0969,8.38,5.07
2024-03-08,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,57.4,59.9,24.0,33.4,0.042,0,239,54.5,55.03,62.55,54.5,57.36,62.55,4,3,10,0,0,0,459.2,267.2,-0.0064,0,7.0,7.0,17.0,4.86,5.67,1.0007,2.9,0.04
2024-03-09,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,2,57.4,59.9,24.0,33.4,0.042,0,237,56.34,59.09,56.05,56.05,57.16,59.09,5,3,10,0,0,0,746.2,434.2,-0.1167,1,8.0,6.0,13.0,4.57,5.53,1.0042,1.35,0.24
2024-03-10,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,4,57.4,59.9,24.0,33.4,0.042,0,233,56.79,61.96,54.17,54.17,57.64,61.96,6,3,10,0,0,0,688.8,400.8,-0.1256,1,13.0,12.0,10.0,4.71,5.47,0.9958,3.23,-0.24
2024-03-11,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,1,57.4,59.9,24.0,33.4,0.042,0,232,53.47,56.36,59.77,53.47,56.53,59.77,0,3,11,0,0,0,516.6,300.6,-0.1109,1,12.0,13.0,6.0,4.71,5.3,1.0154,3.93,0.87
2024-03-12,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,4,57.4,59.9,24.0,33.4,0.042,0,228,58.09,53.64,58.32,53.64,56.68,58.32,1,3,11,0,0,0,401.8,233.8,0.0127,0,9.0,9.0,11.0,3.71,5.17,1.0127,3.76,0.72
2024-03-13,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,9,57.4,59.9,24.0,33.4,0.042,0,219,50.7,54.6,54.17,50.7,53.16,54.6,2,3,11,0,0,0,574.0,334.0,-0.1225,1,7.0,5.0,15.0,3.43,5.13,1.0798,6.7,4.24
2024-03-14,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,4,57.4,59.9,24.0,33.4,0.042,0,215,55.56,60.03,51.89,51.89,55.83,60.03,3,3,11,0,0,0,516.6,300.6,-0.1023,1,10.0,7.0,17.0,4.0,5.3,1.0281,5.51,1.57
2024-03-15,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,57.4,59.9,24.0,33.4,0.042,0,212,58.74,61.47,53.57,53.57,57.93,61.47,4,3,11,0,0,0,459.2,267.2,-0.0827,1,9.0,8.0,17.0,3.86,5.37,0.9909,3.83,-0.53
2024-03-16,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,4,57.4,59.9,24.0,33.4,0.042,0,208,52.01,60.5,55.97,52.01,56.16,60.5,5,3,11,0,0,0,459.2,267.2,-0.0331,0,8.0,13.0,14.0,3.86,5.23,1.0221,5.39,1.24
2024-03-17,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,10,57.4,59.9,24.0,33.4,0.042,0,198,53.89,59.77,53.15,53.15,55.6,59.77,6,3,11,0,0,0,287.0,167.0,-0.0642,1,8.0,12.0,15.0,4.14,5.2,1.0324,4.25,1.8
2024-03-18,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,5,61.26,59.9,24.0,37.26,0.0,0,193,57.42,61.35,56.11,56.11,58.29,61.35,0,3,12,0,0,0,551.34,335.34,-0.0259,0,5.0,9.0,13.0,5.0,5.3,1.051,5.15,2.97
2024-03-19,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,61.26,59.9,24.0,37.26,0.0,0,190,51.78,58.5,61.8,51.78,57.36,61.8,1,3,12,0,0,0,980.16,596.16,-0.2324,1,9.0,7.0,11.0,5.57,5.33,1.068,9.48,3.9
2024-03-20,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,61.26,59.9,24.0,37.26,0.0,0,187,50.94,53.6,61.45,50.94,55.33,61.45,2,3,12,0,0,0,980.16,596.16,-0.0375,0,16.0,10.0,20.0,5.43,5.4,1.1072,10.32,5.93
2024-03-21,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,4,61.26,59.9,24.0,37.26,0.0,0,183,49.33,54.88,59.84,49.33,54.68,59.84,3,3,12,0,0,0,367.56,223.56,-0.1137,1,16.0,9.0,10.0,4.57,5.27,1.1203,11.93,6.58
2024-03-22,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,5,61.26,59.9,24.0,37.26,0.0,0,178,54.67,58.83,51.61,51.61,55.04,58.83,4,3,12,0,0,0,673.86,409.86,-0.1963,1,6.0,8.0,10.0,4.57,5.13,1.113,9.65,6.22
2024-03-23,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,1,61.26,59.9,24.0,37.26,0.0,0,177,58.72,64.28,53.8,53.8,58.93,64.28,5,3,12,0,0,0,367.56,223.56,-0.1083,1,11.0,8.0,12.0,4.86,4.87,1.0395,7.46,2.33
2024-03-24,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,2,61.26,59.9,24.0,37.26,0.0,0,175,49.04,55.75,54.25,49.04,53.01,55.75,6,3,12,0,0,0,612.6,372.6,-0.1241,1,6.0,5.0,15.0,4.43,4.87,1.1556,12.22,8.25
2024-03-25,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,8,61.26,59.9,24.0,37.26,0.0,0,167,56.51,60.46,51.58,51.58,56.18,60.46,0,3,13,0,0,0,551.34,335.34,-0.0428,0,10.0,9.0,9.0,3.29,4.73,1.0904,9.68,5.08
2024-03-26,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,61.26,59.9,24.0,37.26,0.0,0,164,55.36,59.37,54.42,54.42,56.38,59.37,1,3,13,0,0,0,980.16,596.16,-0.059,1,9.0,16.0,10.0,3.71,4.77,1.0866,6.84,4.88
2024-03-27,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,4,61.26,59.9,24.0,37.26,0.0,0,160,55.83,55.0,60.71,55.0,57.18,60.71,2,3,13,0,0,0,980.16,596.16,-0.0913,1,16.0,16.0,11.0,3.71,4.77,1.0714,6.26,4.08
2024-03-28,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,61.26,59.9,24.0,37.26,0.0,0,157,59.53,61.58,57.03,57.03,59.38,61.58,3,3,13,0,0,0,735.12,447.12,-0.1237,1,16.0,6.0,20.0,3.86,4.67,1.0317,4.23,1.88
2024-03-29,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,4,61.26,59.9,24.0,37.26,0.0,0,153,54.8,58.84,51.57,51.57,55.07,58.84,4,3,13,0,0,0,1102.68,670.68,-0.1922,1,12.0,11.0,16.0,3.71,4.4,1.1124,9.69,6.19
2024-03-30,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,61.26,59.9,24.0,37.26,0.0,0,150,51.7,57.01,53.71,51.7,54.14,57.01,5,3,13,0,0,0,857.64,521.64,-0.1393,1,18.0,6.0,12.0,3.57,4.33,1.1315,9.56,7.12
2024-03-31,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,6,61.26,59.9,24.0,37.26,0.0,0,144,58.6,56.15,52.06,52.06,55.6,58.6,6,3,13,0,0,0,673.86,409.86,-0.015,0,14.0,10.0,7.0,3.86,4.2,1.1018,9.2,5.66
2024-04-01,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,5,61.26,59.9,24.0,37.26,0.0,0,139,57.61,55.43,62.56,55.43,58.53,62.56,0,4,14,0,0,0,980.16,596.16,-0.0733,1,11.0,9.0,6.0,4.43,4.23,1.0466,5.83,2.73
2024-04-02,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,61.26,59.9,24.0,37.26,0.0,0,132,56.43,64.62,53.11,53.11,58.05,64.62,1,4,14,0,0,0,918.9,558.9,-0.0247,0,16.0,16.0,12.0,4.0,4.37,1.0553,8.15,3.21
2024-04-03,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,61.26,59.9,24.0,37.26,0.0,0,129,58.96,62.88,57.47,57.47,59.77,62.88,2,4,14,0,0,0,918.9,558.9,-0.0976,1,15.0,16.0,13.0,4.57,4.47,1.0249,3.79,1.49
2024-04-04,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,61.26,59.9,24.0,37.26,0.0,0,122,50.77,64.54,56.76,50.77,57.36,64.54,3,4,14,0,0,0,428.82,260.82,-0.1997,1,15.0,12.0,9.0,4.43,4.3,1.068,10.49,3.9
2024-04-05,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,61.26,59.9,24.0,37.26,0.0,0,119,53.81,57.52,55.87,53.81,55.73,57.52,4,4,14,0,0,0,1041.42,633.42,-0.0157,0,7.0,18.0,5.0,5.0,4.33,1.0992,7.45,5.53
2024-04-06,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,5,61.26,59.9,24.0,37.26,0.0,0,114,50.68,62.53,57.11,50.68,56.77,62.53,5,4,14,0,0,0,673.86,409.86,-0.1603,1,17.0,14.0,7.0,4.86,4.27,1.0791,10.58,4.49
2024-04-07,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,61.26,59.9,24.0,37.26,0.0,0,111,58.81,54.47,55.01,54.47,56.1,58.81,6,4,14,0,0,0,551.34,335.34,-0.1537,1,11.0,11.0,8.0,5.14,4.27,1.092,6.79,5.16
2024-04-08,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,9,61.26,59.9,24.0,37.26,0.0,0,102,48.78,59.44,55.89,48.78,54.7,59.44,0,4,15,0,0,0,1102.68,670.68,-0.1447,1,9.0,16.0,13.0,4.71,4.27,1.1199,12.48,6.56
2024-04-09,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,1,61.26,59.9,24.0,37.26,0.0,0,101,57.01,63.5,56.87,56.87,59.13,63.5,1,4,15,0,0,0,367.56,223.56,0.0587,0,18.0,15.0,12.0,5.29,4.5,1.036,4.39,2.13
2024-04-10,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,61.26,59.9,24.0,37.26,0.0,0,98,55.72,56.62,51.69,51.69,54.68,56.62,2,4,15,0,0,0,735.12,447.12,-0.202,1,6.0,15.0,9.0,4.43,4.4,1.1203,9.57,6.58
2024-04-11,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,1,61.26,59.9,24.0,37.26,0.0,0,97,57.72,58.92,55.78,55.78,57.47,58.92,3,4,15,0,0,0,918.9,558.9,0.0167,0,12.0,7.0,7.0,4.43,4.47,1.0659,5.48,3.79
2024-04-12,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,6,61.26,59.9,24.0,37.26,0.0,0,91,51.86,64.41,59.65,51.86,58.64,64.41,4,4,15,0,0,0,1041.42,633.42,-0.1473,1,15.0,17.0,10.0,3.57,4.37,1.0447,9.4,2.62
2024-04-13,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,5,61.26,59.9,24.0,37.26,0.0,0,86,52.47,53.49,59.61,52.47,55.19,59.61,5,4,15,0,0,0,367.56,223.56,-0.1945,1,17.0,11.0,9.0,4.0,4.27,1.11,8.79,6.07
2024-04-14,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,1,61.26,59.9,24.0,37.26,0.0,0,85,59.04,59.73,58.04,58.04,58.94,59.73,6,4,15,0,0,0,612.6,372.6,0.0339,0,6.0,9.0,8.0,4.0,4.3,1.0394,3.22,2.32
2024-04-15,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,61.26,59.9,24.0,37.26,0.0,0,82,57.01,61.53,58.6,57.01,59.05,61.53,0,4,16,0,0,0,612.6,372.6,-0.0867,1,10.0,18.0,8.0,3.71,4.23,1.0374,4.25,2.21
2024-04-16,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,9,61.26,59.9,24.0,37.26,0.0,0,73,53.63,59.11,60.7,53.63,57.81,60.7,1,4,16,0,0,0,428.82,260.82,-0.1326,1,10.0,6.0,5.0,2.86,4.2,1.0597,7.63,3.45
2024-04-17,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,6,61.26,59.9,24.0,37.26,0.0,0,277,54.65,64.38,59.22,54.65,59.42,64.38,2,4,16,0,0,0,245.04,149.04,-0.0462,0,7.0,12.0,9.0,4.0,4.17,1.031,6.61,1.84
2024-04-18,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,11,61.26,59.9,24.0,37.26,0.0,0,266,54.01,55.25,52.99,52.99,54.08,55.25,3,4,16,0,0,0,551.34,335.34,-0.1212,1,4.0,15.0,16.0,4.43,4.2,1.1328,8.27,7.18
2024-04-19,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,2,61.26,59.9,24.0,37.26,0.0,0,264,59.03,58.38,61.19,58.38,59.53,61.19,4,4,16,0,0,0,673.86,409.86,0.0847,0,9.0,17.0,16.0,5.86,4.47,1.0291,2.88,1.73
2024-04-20,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,1,61.26,59.9,24.0,37.26,0.0,0,263,58.91,64.31,53.7,53.7,58.97,64.31,5,4,16,0,0,0,306.3,186.3,-0.0058,0,11.0,6.0,6.0,5.29,4.43,1.0388,7.56,2.29
2024-04-21,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,4,61.26,59.9,24.0,37.26,0.0,0,259,53.12,64.19,61.62,53.12,59.64,64.19,6,4,16,0,0,0,367.56,223.56,-0.1005,1,5.0,10.0,11.0,4.71,4.33,1.0272,8.14,1.62
2024-04-22,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,0,61.26,59.9,24.0,37.26,0.0,0,259,50.43,57.17,52.89,50.43,53.5,57.17,0,4,17,0,0,0,857.64,521.64,-0.1725,1,6.0,10.0,6.0,5.14,4.3,1.145,10.83,7.76
2024-04-23,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,2,61.26,59.9,24.0,37.26,0.0,0,257,58.15,57.18,62.74,57.18,59.36,62.74,1,4,17,0,0,0,490.08,298.08,-0.0028,0,14.0,7.0,10.0,4.71,4.27,1.032,4.08,1.9
2024-04-24,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,2,61.26,59.9,24.0,37.26,0.0,0,255,56.07,64.29,55.59,55.59,58.65,64.29,2,4,17,0,0,0,551.34,335.34,-0.012,0,8.0,4.0,9.0,3.71,4.27,1.0445,5.67,2.61
2024-04-25,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,61.26,59.9,24.0,37.26,0.0,0,248,54.13,57.53,58.62,54.13,56.76,58.62,3,4,17,0,0,0,980.16,596.16,0.0042,0,9.0,9.0,16.0,3.14,4.07,1.0793,7.13,4.5
2024-04-26,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,5,61.26,59.9,24.0,37.26,0.0,0,243,53.85,60.12,51.96,51.96,55.31,60.12,4,4,17,0,0,0,796.38,484.38,-0.1875,1,16.0,11.0,16.0,2.57,4.2,1.1076,9.3,5.95
2024-04-27,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,61.26,59.9,24.0,37.26,0.0,0,236,52.09,53.86,53.4,52.09,53.12,53.86,5,4,17,0,0,0,428.82,260.82,-0.1263,1,13.0,5.0,12.0,3.0,4.23,1.1532,9.17,8.14
2024-04-28,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,2,61.26,59.9,24.0,37.26,0.0,0,234,49.24,60.45,58.49,49.24,56.06,60.45,6,4,17,0,0,0,490.08,298.08,-0.1415,1,7.0,6.0,18.0,3.86,4.37,1.0928,12.02,5.2
2024-04-29,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,5,61.26,59.9,24.0,37.26,0.0,0,229,57.8,58.24,60.63,57.8,58.89,60.63,0,4,18,0,0,0,428.82,260.82,-0.0702,1,8.0,14.0,14.0,3.57,4.3,1.0402,3.46,2.37
2024-04-30,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,61.26,59.9,24.0,37.26,0.0,0,226,59.48,60.86,59.33,59.33,59.89,60.86,1,4,18,0,0,0,306.3,186.3,0.0196,0,7.0,8.0,11.0,4.29,4.37,1.0229,1.93,1.37
2024-05-01,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,1,61.26,59.9,24.0,37.26,0.0,0,225,53.25,58.14,51.18,51.18,54.19,58.14,2,5,18,0,0,0,612.6,372.6,-0.2201,1,5.0,9.0,16.0,4.43,4.27,1.1305,10.08,7.07
2024-05-02,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,6,61.26,59.9,24.0,37.26,0.0,0,219,54.25,57.23,60.4,54.25,57.29,60.4,3,5,18,0,0,0,612.6,372.6,-0.0618,1,10.0,16.0,15.0,4.29,4.13,1.0693,7.01,3.97
2024-05-03,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,61.26,59.9,24.0,37.26,0.0,0,216,53.04,64.55,57.03,53.04,58.21,64.55,4,5,18,0,0,0,612.6,372.6,-0.0532,1,10.0,13.0,15.0,4.14,4.1,1.0524,8.22,3.05
2024-05-04,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,2,61.26,59.9,24.0,37.26,0.0,0,214,48.61,53.31,56.61,48.61,52.84,56.61,5,5,18,0,0,0,428.82,260.82,-0.2223,1,10.0,7.0,7.0,3.86,4.1,1.1593,12.65,8.42
2024-05-05,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,2,61.26,59.9,24.0,37.26,0.0,0,212,59.02,63.99,54.28,54.28,59.1,63.99,6,5,18,0,0,0,612.6,372.6,-0.1833,1,7.0,8.0,17.0,3.14,3.93,1.0365,6.98,2.16
2024-05-06,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,2,61.26,59.9,24.0,37.26,0.0,0,210,50.09,53.88,58.64,50.09,54.2,58.64,0,5,19,0,0,0,673.86,409.86,-0.0901,1,10.0,7.0,11.0,3.14,3.9,1.1303,11.17,7.06
2024-05-07,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,5,61.26,59.9,24.0,37.26,0.0,0,205,57.48,62.09,60.01,57.48,59.86,62.09,1,5,19,0,0,0,490.08,298.08,-0.107,1,11.0,5.0,9.0,2.71,3.8,1.0234,3.78,1.4
2024-05-08,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,9,61.26,59.9,24.0,37.26,0.0,0,196,59.07,53.47,61.56,53.47,58.03,61.56,2,5,19,0,0,0,428.82,260.82,-0.0999,1,8.0,10.0,18.0,3.0,3.87,1.0557,7.79,3.23
2024-05-09,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,5,57.93,59.9,24.0,33.93,0.033,0,191,50.75,56.42,51.63,50.75,52.93,56.42,3,5,19,0,0,0,347.58,203.58,-0.2498,1,7.0,10.0,6.0,4.14,3.87,1.0945,7.18,5.0
2024-05-10,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,4,57.93,59.9,24.0,33.93,0.033,0,187,53.38,61.11,55.08,53.38,56.52,61.11,4,5,19,0,0,0,637.23,373.23,-0.0986,1,6.0,10.0,12.0,4.0,4.0,1.0249,4.55,1.41
2024-05-11,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,1,57.93,59.9,24.0,33.93,0.033,0,186,52.82,54.69,56.06,52.82,54.52,56.06,5,5,19,0,0,0,463.44,271.44,-0.1549,1,11.0,7.0,15.0,4.14,4.03,1.0625,5.11,3.41
2024-05-12,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,4,57.93,59.9,24.0,33.93,0.033,0,182,49.67,61.41,57.86,49.67,56.31,61.41,6,5,19,0,0,0,521.37,305.37,-0.1221,1,8.0,10.0,17.0,4.0,4.03,1.0288,8.26,1.62
2024-05-13,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,57.93,59.9,24.0,33.93,0.033,0,179,57.2,53.12,60.83,53.12,57.05,60.83,0,5,20,0,0,0,753.09,441.09,-0.1231,1,9.0,11.0,6.0,4.29,3.97,1.0154,4.81,0.88
2024-05-14,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,0,57.93,59.9,24.0,33.93,0.033,0,179,57.77,56.42,59.13,56.42,57.77,59.13,1,5,20,0,0,0,347.58,203.58,-0.0209,0,13.0,8.0,10.0,4.43,3.9,1.0028,1.51,0.16
2024-05-15,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,9,57.93,59.9,24.0,33.93,0.033,0,170,49.82,58.33,62.88,49.82,57.01,62.88,2,5,20,0,0,0,579.3,339.3,-0.2275,1,6.0,7.0,10.0,3.71,3.87,1.0161,8.11,0.92
2024-05-16,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,6,57.93,59.9,24.0,33.93,0.033,0,164,49.54,62.19,54.5,49.54,55.41,62.19,3,5,20,0,0,0,347.58,203.58,-0.153,1,10.0,6.0,7.0,3.71,4.07,1.0455,8.39,2.52
2024-05-17,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,57.93,59.9,24.0,33.93,0.033,0,161,49.42,63.3,55.02,49.42,55.91,63.3,4,5,20,0,0,0,868.95,508.95,-0.1832,1,6.0,11.0,4.0,3.86,3.97,1.0361,8.51,2.02
2024-05-18,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,57.93,59.9,24.0,33.93,0.033,0,158,48.66,63.87,52.33,48.66,54.95,63.87,5,5,20,0,0,0,579.3,339.3,-0.1431,1,15.0,8.0,9.0,3.71,3.87,1.0542,9.27,2.98
2024-05-19,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,2,57.93,59.9,24.0,33.93,0.033,0,156,54.55,54.83,57.44,54.55,55.61,57.44,6,5,20,0,0,0,463.44,271.44,-0.0144,0,10.0,9.0,11.0,4.0,3.6,1.0417,3.38,2.32
2024-05-20,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,2,57.93,59.9,24.0,33.93,0.033,0,154,48.96,53.91,60.71,48.96,54.53,60.71,0,5,21,0,0,0,405.51,237.51,-0.1361,1,8.0,13.0,5.0,3.71,3.6,1.0624,8.97,3.4
2024-05-21,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,6,57.93,59.9,24.0,33.93,0.033,0,148,48.39,64.38,55.08,48.39,55.95,64.38,1,5,21,0,0,0,405.51,237.51,-0.077,1,7.0,6.0,6.0,3.57,3.63,1.0354,9.54,1.98
